snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
43,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
44,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
45,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
46,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
47,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
48,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
49,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
0,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
1,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,0,LABEL: 0
2,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
3,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
4,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
5,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,0,LABEL: 0
6,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
7,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
8,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
9,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
10,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
11,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
12,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
13,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
14,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,0,LABEL: 0
15,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
16,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
17,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
18,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
19,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
20,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
21,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
22,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
23,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,0,LABEL: 0
24,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
25,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
26,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
27,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
28,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
29,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
30,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
31,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
32,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
33,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
34,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
35,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
36,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
37,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,0,1,LABEL: 1
38,4,15,4,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|White|AsianChinese|Saudi|EgyptianCulture|KoreanLang|LateCareerAdult|BigPicture|SoftwareReviewer|MaintainableCode|Intern|Backend|SecurityPriority|MergeApproved|FrontendUIModule,TwoSpirit,White,AsianChinese,Saudi,EgyptianCulture,KoreanLang,LateCareerAdult,BigPicture,SoftwareReviewer,MaintainableCode,Intern,Backend,SecurityPriority,MergeApproved,FrontendUIModule,1,1,LABEL: 1
